0,0,0,13,1
5,0,0,23,1
10,0,0,32,1
15,0,5,40,1
20,0,17,47,1
25,0,27,54,1
30,0,36,61,1
35,0,45,67,1
40,0,53,72,1
45,0,60,77,1
50,0,66,82,1
55,0,72,87,1
60,0,78,91,1
65,0,83,94,1
70,0,88,98,1
75,0,92,101,1
80,0,96,104,1
85,0,99,106,1
90,0,103,109,1
95,0,106,111,1
100,144,108,113,1
105,144,111,115,1
110,141,113,117,1
115,134,115,118,1
120,127,117,120,1
125,122,119,121,1
130,120,120,122,1
135,122,121,123,1
140,126,123,124,1
145,132,124,125,1
150,136,125,126,1
155,139,125,127,1
160,140,126,127,1
165,138,127,128,1
170,135,128,128,1
175,131,128,129,1
180,128,129,129,1
185,125,129,130,1
190,123,130,130,1
195,124,130,130,1
200,125,131,130,1
205,128,131,131,1
210,131,132,131,1
215,132,132,131,1
220,130,132,131,1
225,125,132,131,1
230,120,133,131,1
235,115,133,131,1
240,112,133,132,1
245,114,134,132,1
250,119,134,132,1
255,125,134,132,1
260,131,135,132,1
265,134,135,132,1
270,133,135,132,1
275,130,135,132,1
280,127,136,133,1
285,126,136,133,1
290,129,136,133,1
295,134,136,133,1
300,139,136,133,1
305,142,137,133,1
310,139,137,133,1
315,132,137,133,1
320,123,137,133,1
325,114,137,133,1
330,110,137,133,1
335,110,137,133,1
340,115,137,133,1
345,121,137,133,1
350,127,137,133,1
355,131,137,133,1
360,132,137,133,1
365,132,137,133,1
370,132,136,133,1
375,133,136,133,1
380,133,136,133,1
385,133,136,133,1
390,131,135,133,1
395,127,135,133,1
400,124,135,132,1
405,121,134,132,1
410,122,134,132,1
415,124,133,132,1
420,125,133,132,1
425,125,132,132,1
430,122,132,132,1
435,116,132,131,1
440,112,131,131,1
445,113,131,131,1
450,121,130,131,1
455,136,130,131,1
460,153,129,130,1
465,166,129,130,1
470,170,128,130,1
475,164,128,130,1
480,149,128,130,1
485,132,128,129,1
490,119,127,129,1
495,113,127,129,1
500,116,127,129,1
505,123,127,129,1
510,129,127,129,1
515,130,127,129,1
520,125,127,129,1
525,118,127,129,1
530,112,127,129,1
535,112,127,129,1
540,119,127,130,1
545,132,127,130,1
550,146,128,130,1
555,154,128,130,1
560,154,128,131,1
565,146,129,131,1
570,132,129,131,1
575,118,130,132,1
580,108,130,132,1
585,104,131,133,1
590,104,132,133,1
595,107,132,134,1
600,109,133,135,1
605,109,134,135,1
610,106,135,136,1
615,103,136,137,1
620,102,137,137,1
625,105,138,138,1
630,113,139,139,1
635,124,140,140,1
640,135,141,141,1
645,144,142,141,1
650,150,143,142,1
655,151,144,143,1
660,150,145,144,1
665,147,145,145,1
670,145,146,145,1
675,143,147,146,1
680,141,148,147,1
685,140,149,147,1
690,138,150,148,1
695,134,150,148,1
700,130,151,149,1
705,127,152,149,1
710,124,152,150,1
715,124,153,150,1
720,125,153,151,1
725,127,154,151,1
730,130,154,151,1
735,131,154,151,1
740,131,154,151,1
745,129,154,151,1
750,126,154,151,1
755,122,154,151,1
760,117,154,151,1
765,112,154,151,1
770,108,154,150,1
775,105,153,150,1
780,106,153,150,1
785,109,152,149,1
790,116,152,149,1
795,124,151,148,1
800,132,151,148,1
805,137,150,147,1
810,139,149,146,1
815,137,148,146,1
820,133,148,145,1
825,129,147,144,1
830,126,146,144,1
835,123,145,143,1
840,122,144,142,1
845,120,143,141,1
850,119,142,140,1
855,118,141,140,1
860,119,141,139,1
865,124,140,138,1
870,131,139,137,1
875,139,138,137,1
880,144,137,136,1
885,144,137,135,1
890,136,136,135,1
895,122,136,134,1
900,107,135,134,1
905,95,135,134,1
910,92,134,133,1
915,98,134,133,1
920,112,133,133,1
925,127,133,132,1
930,140,133,132,1
935,145,133,132,1
940,143,132,132,1
945,136,132,132,1
950,127,132,131,1
955,121,132,131,1
960,121,131,131,1
965,125,131,131,1
970,131,131,131,1
975,137,131,131,1
980,141,131,131,1
985,141,130,131,1
990,140,130,130,1
995,137,130,130,1
1000,136,130,130,1
1005,135,130,130,1
1010,136,130,130,1
1015,136,130,130,1
1020,136,129,130,1
1025,135,129,130,1
1030,134,129,130,1
1035,134,129,130,1
1040,134,129,130,1
1045,134,129,130,1
1050,133,129,130,1
1055,130,129,130,1
1060,125,129,130,1
1065,117,129,130,1
1070,108,128,130,1
1075,101,128,130,1
1080,96,128,130,1
1085,96,128,130,1
1090,99,128,130,1
1095,105,128,129,1
1100,112,128,129,1
1105,118,128,129,1
1110,120,128,129,1
1115,120,128,129,1
1120,118,128,129,1
1125,116,128,129,1
1130,117,128,129,1
1135,121,128,129,1
1140,127,128,129,1
1145,135,128,129,1
1150,141,128,129,1
1155,143,128,129,1
1160,141,128,129,1
1165,136,128,129,1
1170,130,128,129,1
1175,126,128,129,1
1180,126,128,129,1
1185,129,128,129,1
1190,132,128,129,1
1195,135,127,129,1
1200,135,127,129,1
1205,133,127,129,1
1210,129,127,129,1
1215,126,127,129,1
1220,126,127,129,1
1225,130,127,129,1
1230,135,127,128,1
1235,140,127,128,1
1240,141,127,128,1
1245,139,127,128,1
1250,132,127,128,1
1255,124,126,128,1
1260,118,126,128,1
1265,113,126,128,1
1270,112,126,128,1
1275,113,126,128,1
1280,114,126,128,1
1285,113,126,128,1
1290,111,126,128,1
1295,108,126,128,1
1300,106,126,128,1
1305,106,126,128,1
1310,108,126,128,1
1315,112,126,128,1
1320,117,126,128,1
1325,123,127,128,1
1330,128,127,128,1
1335,131,127,128,1
1340,134,127,128,1
1345,136,127,128,1
1350,137,127,128,1
1355,138,127,128,1
1360,138,127,128,1
1365,138,127,128,1
1370,137,128,128,1
1375,136,128,128,1
1380,136,128,128,1
1385,136,128,129,1
1390,136,128,129,1
1395,136,129,129,1
1400,135,129,129,1
1405,135,129,129,1
1410,134,129,129,1
1415,134,130,129,1
1420,134,130,129,1
1425,133,130,129,1
1430,131,130,129,1
1435,127,131,129,1
1440,121,131,129,1
1445,115,131,129,1
1450,110,131,129,1
1455,106,131,130,1
1460,105,132,130,1
1465,106,132,130,1
1470,107,132,130,1
1475,109,132,130,1
1480,110,132,130,1
1485,112,132,130,1
1490,115,132,130,1
1495,120,132,130,1
1500,129,133,130,1
1505,139,133,130,1
1510,148,133,130,1
1515,154,133,130,1
1520,155,133,130,1
1525,151,133,130,1
1530,144,133,130,1
1535,136,132,130,1
1540,130,132,131,1
1545,126,132,131,1
1550,125,132,130,1
1555,123,132,130,1
1560,120,132,130,1
1565,115,132,130,1
1570,108,131,130,1
1575,102,131,130,1
1580,101,131,130,1
1585,105,131,130,1
1590,115,131,130,1
1595,129,131,130,1
1600,141,130,130,1
1605,148,130,130,1
1610,149,130,130,1
1615,143,130,130,1
1620,135,130,130,1
1625,126,130,129,1
1630,122,130,129,1
1635,121,129,129,1
1640,125,129,129,1
1645,130,129,129,1
1650,134,129,129,1
1655,136,129,129,1
1660,136,129,129,1
1665,134,129,129,1
1670,134,129,129,1
1675,135,128,128,1
1680,138,128,128,1
1685,142,128,128,1
1690,144,128,128,1
1695,144,128,128,1
1700,141,128,128,1
1705,136,128,128,1
1710,131,128,128,1
1715,127,128,128,1
1720,125,128,127,1
1725,123,128,127,1
1730,122,128,127,1
1735,120,128,127,1
1740,116,127,127,1
1745,112,127,127,1
1750,108,127,127,1
1755,105,127,127,1
1760,104,127,127,1
1765,106,127,127,1
1770,110,127,127,1
1775,115,127,127,1
1780,121,127,127,1
1785,126,127,127,1
1790,128,127,127,1
1795,129,127,127,1
1800,128,127,127,1
1805,125,127,127,1
1810,122,127,127,1
1815,120,127,127,1
1820,120,127,127,1
1825,123,127,127,1
1830,128,127,127,1
1835,133,127,127,1
1840,139,127,127,1
1845,143,127,127,1
1850,145,127,127,1
1855,145,127,128,1
1860,143,127,128,1
1865,141,127,128,1
1870,140,127,128,1
1875,138,127,128,1
1880,136,127,128,1
1885,133,127,128,1
1890,129,127,129,1
1895,125,127,129,1
1900,120,127,129,1
1905,118,127,129,1
1910,117,127,129,1
1915,119,128,130,1
1920,122,128,130,1
1925,124,128,130,1
1930,125,128,130,1
1935,123,128,130,1
1940,120,128,131,1
1945,116,128,131,1
1950,112,128,131,1
1955,109,128,131,1
1960,109,128,131,1
1965,110,128,132,1
1970,114,128,132,1
1975,118,128,132,1
1980,123,128,132,1
1985,126,129,132,1
1990,129,128,132,1
1995,130,129,133,1
2000,129,129,133,1
2005,128,129,133,1
2010,126,129,133,1
2015,125,129,133,1
2020,124,129,133,1
2025,123,129,133,1
2030,121,129,133,1
2035,118,129,133,1
2040,115,129,134,1
2045,113,129,134,1
2050,112,129,134,1
2055,114,129,134,1
2060,120,130,134,1
2065,128,130,133,1
2070,137,130,133,1
2075,143,130,133,1
2080,144,131,133,1
2085,140,131,133,1
2090,133,132,133,1
2095,124,132,133,1
2100,117,132,133,1
2105,115,133,133,1
2110,119,133,133,1
2115,127,134,133,1
2120,137,134,132,1
2125,145,135,132,1
2130,148,136,132,1
2135,147,136,132,1
2140,141,137,132,1
2145,132,137,132,1
2150,124,138,132,1
2155,118,138,132,1
2160,115,139,132,1
2165,114,139,132,1
2170,116,140,132,1
2175,118,140,132,1
2180,120,141,132,1
2185,122,142,132,1
2190,124,142,132,1
2195,127,143,132,1
2200,131,143,131,1
2205,135,143,131,1
2210,138,144,131,1
2215,139,144,131,1
2220,137,144,131,1
2225,133,144,131,1
2230,129,144,132,1
2235,124,144,132,1
2240,121,144,132,1
2245,121,144,132,1
2250,122,144,132,1
2255,125,144,132,1
2260,127,144,132,1
2265,128,144,132,1
2270,129,144,132,1
2275,129,143,132,1
2280,129,143,133,1
2285,130,143,133,1
2290,131,143,133,1
2295,132,142,133,1
2300,132,142,134,1
2305,130,142,134,1
2310,128,142,134,1
2315,126,142,135,1
2320,124,141,135,1
2325,123,141,136,1
2330,123,141,136,1
2335,122,141,137,1
2340,121,141,138,1
2345,119,141,139,1
2350,116,141,139,1
2355,115,141,140,1
2360,115,141,141,1
2365,117,141,142,1
2370,121,141,143,1
2375,124,141,144,1
2380,127,141,144,1
2385,129,141,145,1
2390,130,142,146,1
2395,129,142,147,1
2400,129,142,148,1
2405,129,142,148,1
2410,128,142,148,1
2415,126,143,149,1
2420,124,143,149,1
2425,122,143,149,1
2430,121,144,149,1
2435,123,145,149,1
2440,128,146,149,1
2445,135,146,149,1
2450,141,146,149,1
2455,145,147,149,1
2460,145,147,149,1
2465,141,147,149,1
2470,135,148,149,1
2475,129,148,149,1
2480,125,149,149,1
2485,125,150,149,1
2490,127,150,149,1
2495,129,151,148,1
2500,128,152,148,1
2505,124,153,148,1
2510,118,153,148,1
2515,111,154,147,1
2520,106,154,147,1
2525,105,155,146,1
2530,107,156,146,1
2535,113,156,146,1
2540,120,157,145,1
2545,127,157,145,1
2550,132,158,144,1
2555,136,159,144,1
2560,137,159,144,1
2565,136,160,144,1
2570,135,160,143,1
2575,132,160,143,1
2580,130,160,143,1
2585,127,160,143,1
2590,126,160,142,1
2595,125,161,142,1
2600,125,160,142,1
2605,125,159,142,1
2610,124,159,141,1
2615,124,159,141,1
2620,123,158,141,1
2625,123,157,141,1
2630,125,156,140,1
2635,129,156,141,1
2640,135,155,141,1
2645,143,154,142,1
2650,150,153,142,1
2655,154,152,143,1
2660,153,151,143,1
2665,148,150,144,1
2670,138,149,145,1
2675,126,149,145,1
2680,114,148,146,1
2685,104,147,147,1
2690,99,146,148,1
2695,99,145,149,1
2700,105,145,150,1
2705,113,145,151,1
2710,121,144,152,1
2715,126,143,153,1
2720,126,144,154,1
2725,122,144,155,1
2730,115,144,157,1
2735,109,145,158,1
2740,105,147,159,1
2745,108,148,161,1
2750,115,150,162,1
2755,126,152,164,1
2760,135,154,166,1
2765,141,158,167,1
2770,141,162,169,1
2775,137,165,170,1
2780,131,169,171,1
2785,126,173,173,1
2790,125,178,174,1
2795,129,183,176,1
2800,137,188,178,1
2805,145,193,179,1
2810,150,198,179,1
2815,150,203,180,1
2820,146,208,180,1
2825,137,212,181,1
2830,128,217,181,1
2835,120,222,181,1
2840,116,227,181,1
2845,115,232,182,1
2850,117,236,182,1
2855,120,240,182,1
2860,121,244,183,1
2865,122,249,183,1
2870,121,252,182,1
2875,119,255,182,1
2880,117,255,182,1
2885,115,255,182,1
2890,114,255,182,1
2895,114,255,181,1
2900,113,255,180,1
2905,113,255,180,1
2910,114,255,181,1
2915,117,255,180,1
2920,121,255,180,1
2925,128,255,180,1
2930,135,255,180,1
2935,142,255,179,1
2940,147,255,179,1
2945,149,255,179,1
2950,150,255,178,1
2955,148,255,178,1
2960,147,255,178,1
2965,146,255,177,1
2970,146,255,176,1
2975,146,255,176,1
2980,147,255,176,1
2985,145,252,175,1
2990,142,248,175,1
2995,137,244,175,1
3000,131,240,174,1
3005,127,236,174,1
3010,124,232,175,1
3015,123,227,175,1
3020,123,224,175,1
3025,124,219,175,1
3030,123,215,175,1
3035,120,211,175,1
3040,116,207,175,1
3045,111,202,175,1
3050,108,198,176,1
3055,107,194,176,1
3060,109,190,176,1
3065,114,188,176,1
3070,119,184,177,1
3075,123,180,177,1
3080,127,176,177,1
3085,128,172,177,1
3090,128,169,177,1
3095,127,166,177,1
3100,126,164,177,1
3105,125,161,177,1
3110,125,158,177,1
3115,125,156,177,1
3120,126,155,177,1
3125,127,153,177,1
3130,130,151,178,1
3135,134,150,178,1
3140,137,149,178,1
3145,140,148,178,1
3150,140,147,178,1
3155,137,145,178,1
3160,133,143,178,1
3165,128,142,178,1
3170,124,141,178,1
3175,122,140,177,1
3180,122,139,176,1
3185,124,136,175,1
3190,127,135,175,1
3195,128,133,174,1
3200,127,132,173,1
3205,123,131,172,1
3210,118,130,172,1
3215,113,128,170,1
3220,109,127,169,1
3225,108,126,168,1
3230,109,125,167,1
3235,110,124,165,1
3240,111,122,164,1
3245,112,121,162,1
3250,113,119,161,1
3255,115,119,160,1
3260,120,118,158,1
3265,129,116,157,1
3270,138,117,155,1
3275,148,115,154,1
3280,156,114,153,1
3285,159,114,151,1
3290,158,113,150,1
3295,152,112,148,1
3300,144,111,147,1
3305,134,111,146,1
3310,126,111,144,1
3315,119,110,143,1
3320,116,110,142,1
3325,116,109,141,1
3330,118,109,139,1
3335,123,109,138,1
3340,130,110,137,1
3345,136,110,137,1
3350,141,111,135,1
3355,143,111,135,1
3360,141,111,134,1
3365,134,112,133,1
3370,125,112,132,1
3375,115,113,132,1
3380,108,114,131,1
3385,104,115,130,1
3390,105,117,130,1
3395,111,119,129,1
3400,118,121,129,1
3405,126,123,129,1
3410,130,125,130,1
3415,130,127,130,1
3420,126,130,130,1
3425,119,132,131,1
3430,111,134,131,1
3435,105,137,132,1
3440,103,140,132,1
3445,106,142,133,1
3450,113,145,134,1
3455,123,147,135,1
3460,134,150,137,1
3465,141,154,138,1
3470,145,157,140,1
3475,143,160,142,1
3480,138,163,144,1
3485,132,167,146,1
3490,126,170,148,1
3495,123,174,150,1
3500,123,177,152,1
3505,128,181,154,1
3510,134,184,156,1
3515,141,187,158,1
3520,146,191,160,1
3525,147,194,163,1
3530,144,197,165,1
3535,136,200,167,1
3540,125,203,169,1
3545,114,206,171,1
3550,104,209,173,1
3555,97,211,175,1
3560,95,214,177,1
3565,99,217,179,1
3570,107,219,181,1
3575,118,222,183,1
3580,128,223,184,1
3585,136,225,186,1
3590,141,226,188,1
3595,142,228,188,1
3600,141,230,190,1
3605,138,230,191,1
3610,136,230,192,1
3615,135,230,193,1
3620,135,230,193,1
3625,135,231,194,1
3630,134,231,194,1
3635,132,231,195,1
3640,130,230,195,1
3645,128,229,195,1
3650,128,228,194,1
3655,129,228,194,1
3660,131,228,193,1
3665,133,228,193,1
3670,133,226,192,1
3675,132,225,191,1
3680,129,224,190,1
3685,126,223,189,1
3690,125,221,188,1
3695,126,219,187,1
3700,130,217,186,1
3705,133,216,185,1
3710,134,213,184,1
3715,131,210,183,1
3720,124,208,181,1
3725,115,206,181,1
3730,107,204,180,1
3735,103,202,179,1
3740,104,200,178,1
3745,111,198,177,1
3750,119,196,177,1
3755,126,194,176,1
3760,128,193,175,1
3765,125,191,175,1
3770,118,189,174,1
3775,111,188,173,1
3780,108,188,172,1
3785,110,186,171,1
3790,119,185,171,1
3795,129,184,170,1
3800,139,183,170,1
3805,145,182,169,1
3810,145,181,169,1
3815,140,181,168,1
3820,133,180,168,1
3825,128,179,168,1
3830,125,178,167,1
3835,126,177,168,1
3840,130,176,168,1
3845,135,175,168,1
3850,139,175,168,1
3855,140,174,168,1
3860,139,174,169,1
3865,137,174,169,1
3870,134,174,169,1
3875,131,174,169,1
3880,130,175,170,1
3885,129,175,170,1
3890,129,175,171,1
3895,127,175,171,1
3900,124,176,171,1
3905,120,176,171,1
3910,117,176,171,1
3915,113,176,171,1
3920,112,176,170,1
3925,113,176,170,1
3930,115,176,169,1
3935,117,177,168,1
3940,119,177,168,1
3945,121,178,167,1
3950,121,179,166,1
3955,120,179,165,1
3960,119,179,165,1
3965,119,178,164,1
3970,120,179,163,1
3975,122,178,162,1
3980,125,179,161,1
3985,127,179,161,1
3990,128,179,160,1
3995,130,180,159,1
4000,131,180,158,1
4005,133,180,157,1
4010,137,179,156,1
4015,141,178,155,1
4020,145,178,155,1
4025,148,178,154,1
4030,147,177,153,1
4035,144,176,152,1
4040,139,176,152,1
4045,133,174,151,1
4050,129,173,151,1
4055,126,172,150,1
4060,126,171,150,1
4065,127,171,149,1
4070,128,170,149,1
4075,127,169,150,1
4080,124,168,150,1
4085,120,167,150,1
4090,115,167,150,1
4095,112,166,151,1
4100,111,165,151,1
4105,110,164,152,1
4110,110,162,153,1
4115,109,162,154,1
4120,107,161,155,1
4125,105,161,156,1
4130,105,160,157,1
4135,110,158,159,1
4140,118,158,159,1
4145,130,159,160,1
4150,141,159,161,1
4155,150,159,162,1
4160,153,159,164,1
4165,150,160,165,1
4170,143,160,166,1
4175,134,160,168,1
4180,126,161,169,1
4185,121,162,170,1
4190,119,163,172,1
4195,119,165,173,1
4200,120,165,174,1
4205,121,167,176,1
4210,122,168,177,1
4215,123,170,178,1
4220,126,172,180,1
4225,131,174,180,1
4230,136,177,182,1
4235,140,180,183,1
4240,141,183,184,1
4245,138,186,186,1
4250,133,189,186,1
4255,127,193,187,1
4260,122,197,188,1
4265,120,201,189,1
4270,121,205,190,1
4275,125,208,191,1
4280,130,212,191,1
4285,134,216,192,1
4290,137,220,192,1
4295,138,224,192,1
4300,137,228,192,1
4305,136,232,193,1
4310,134,236,193,1
4315,131,239,193,1
4320,126,242,193,1
4325,121,244,192,1
4330,117,246,191,1
4335,114,248,190,1
4340,114,249,190,1
4345,117,250,189,1
4350,121,251,188,1
4355,125,251,186,1
4360,127,251,185,1
4365,128,252,184,1
4370,127,251,183,1
4375,126,250,181,1
4380,126,249,179,1
4385,126,247,178,1
4390,127,245,176,1
4395,128,243,175,1
4400,127,241,173,1
4405,126,238,172,1
4410,124,235,171,1
4415,124,232,169,1
4420,125,230,169,1
4425,129,226,168,1
4430,134,223,167,1
4435,139,220,166,1
4440,141,216,165,1
4445,139,213,164,1
4450,135,209,164,1
4455,130,206,164,1
4460,125,202,164,1
4465,121,198,163,1
4470,120,194,163,1
4475,120,190,162,1
4480,120,186,162,1
4485,120,183,162,1
4490,118,180,161,1
4495,116,177,161,1
4500,116,174,161,1
4505,118,170,160,1
4510,123,167,160,1
4515,130,165,160,1
4520,136,162,160,1
4525,139,160,161,1
4530,137,158,161,1
4535,128,156,161,1
4540,117,155,162,1
4545,105,153,163,1
4550,98,152,163,1
4555,98,150,164,1
4560,105,150,165,1
4565,118,149,166,1
4570,132,148,166,1
4575,144,148,166,1
4580,149,147,166,1
4585,148,147,167,1
4590,142,146,167,1
4595,135,146,168,1
4600,131,145,168,1
4605,130,145,168,1
4610,133,145,169,1
4615,137,144,170,1
4620,140,144,170,1
4625,141,144,170,1
4630,139,143,170,1
4635,136,142,170,1
4640,133,142,170,1
4645,132,143,169,1
4650,131,142,170,1
4655,130,142,169,1
4660,127,141,168,1
4665,121,141,168,1
4670,114,141,167,1
4675,107,141,167,1
4680,103,140,166,1
4685,103,140,166,1
4690,107,139,166,1
4695,113,138,165,1
4700,119,137,164,1
4705,123,137,164,1
4710,125,135,163,1
4715,125,135,162,1
4720,125,134,161,1
4725,126,134,160,1
4730,129,132,159,1
4735,132,131,158,1
4740,136,130,157,1
4745,138,129,156,1
4750,137,128,155,1
4755,135,126,153,1
4760,133,126,153,1
4765,131,124,152,1
4770,130,123,151,1
4775,130,123,151,1
4780,129,121,150,1
4785,129,121,150,1
4790,127,120,150,1
4795,126,120,149,1
4800,124,119,149,1
4805,124,118,148,1
4810,123,119,148,1
4815,122,119,148,1
4820,121,119,148,1
4825,119,119,147,1
4830,117,119,147,1
4835,116,119,147,1
4840,119,119,147,1
4845,123,120,146,1
4850,129,120,146,1
4855,134,121,146,1
4860,136,122,146,1
4865,133,124,146,1
4870,127,125,146,1
4875,118,127,146,1
4880,110,130,145,1
4885,105,132,145,1
4890,105,134,145,1
4895,109,137,145,1
4900,118,139,145,1
4905,128,142,145,1
4910,138,144,145,1
4915,146,147,145,1
4920,150,150,145,1
4925,151,152,145,1
4930,148,155,145,1
4935,144,158,145,1
4940,139,161,145,1
4945,134,164,145,1
4950,131,166,144,1
4955,128,169,144,1
4960,127,171,144,1
4965,125,174,144,1
4970,122,176,144,1
4975,119,178,143,1
4980,115,180,143,1
4985,112,182,143,1
4990,111,184,142,1
4995,113,186,142,1
5000,117,187,141,1
5005,121,188,141,1
5010,125,189,140,1
5015,128,190,139,1
5020,127,191,138,1
5025,126,193,138,1
5030,124,193,136,1
5035,123,194,136,1
5040,124,194,135,1
5045,126,195,134,1
5050,129,194,134,1
5055,131,194,133,1
5060,130,192,132,1
5065,127,191,132,1
5070,122,189,131,1
5075,117,187,130,1
5080,114,185,130,1
5085,114,182,129,1
5090,117,179,129,1
5095,123,176,129,1
5100,129,173,129,1
5105,135,169,129,1
5110,139,166,128,1
5115,140,163,129,1
5120,137,159,128,1
5125,133,156,129,1
5130,129,153,129,1
5135,127,150,129,1
5140,127,147,129,1
5145,130,143,130,1
5150,134,139,130,1
5155,137,136,130,1
5160,138,132,130,1
5165,135,129,131,1
5170,129,126,132,1
5175,121,124,133,1
5180,114,121,133,1
5185,112,117,134,1
5190,113,115,135,1
5195,118,113,136,1
5200,124,111,136,1
5205,129,109,137,1
5210,130,107,138,1
5215,127,106,139,1
5220,122,104,140,1
5225,116,103,142,1
5230,112,102,143,1
5235,112,101,144,1
5240,115,101,145,1
5245,120,101,146,1
5250,126,101,146,1
5255,130,101,147,1
5260,132,101,147,1
5265,133,100,149,1
5270,133,101,149,1
5275,134,101,150,1
5280,135,102,151,1
5285,137,102,151,1
5290,139,103,151,1
5295,141,103,152,1
5300,141,104,153,1
5305,141,105,153,1
5310,140,104,154,1
5315,140,105,154,1
5320,139,105,155,1
5325,139,105,154,1
5330,138,105,154,1
5335,137,105,154,1
5340,135,106,153,1
5345,132,106,153,1
5350,128,106,152,1
5355,124,106,152,1
5360,118,106,151,1
5365,112,105,151,1
5370,106,104,151,1
5375,101,103,150,1
5380,99,103,149,1
5385,100,102,149,1
5390,104,101,149,1
5395,111,101,149,1
5400,120,100,148,1
5405,127,99,147,1
5410,132,97,147,1
5415,132,96,146,1
5420,131,96,145,1
5425,128,95,145,1
5430,127,93,144,1
5435,128,93,143,1
5440,131,91,142,1
5445,136,90,141,1
5450,139,89,140,1
5455,140,87,139,1
5460,137,85,138,1
5465,131,84,136,1
5470,126,83,136,1
5475,121,82,134,1
5480,119,81,133,1
5485,121,79,132,1
5490,124,77,131,1
5495,128,76,131,1
5500,130,74,130,1
5505,131,73,129,1
5510,131,72,128,1
5515,129,72,128,1
5520,128,71,127,1
5525,127,70,126,1
5530,127,70,125,1
5535,128,71,125,1
5540,129,71,125,1
5545,129,71,124,1
5550,129,71,124,1
5555,129,71,123,1
5560,127,72,123,1
5565,124,72,123,1
5570,120,74,123,1
5575,114,74,123,1
5580,109,76,123,1
5585,105,76,123,1
5590,106,78,123,1
5595,111,79,123,1
5600,119,81,123,1
5605,129,83,123,1
5610,138,85,124,1
5615,141,88,124,1
5620,138,90,125,1
5625,129,92,126,1
5630,118,94,126,1
5635,107,96,127,1
5640,100,98,128,1
5645,100,101,129,1
5650,105,103,130,1
5655,115,105,132,1
5660,126,107,133,1
5665,134,108,134,1
5670,139,110,135,1
5675,140,111,136,1
5680,137,113,137,1
5685,134,114,138,1
5690,130,115,139,1
5695,128,116,140,1
5700,127,117,141,1
5705,127,118,141,1
5710,128,119,142,1
5715,128,121,143,1
5720,129,122,144,1
5725,130,123,144,1
5730,131,123,145,1
5735,132,124,146,1
5740,132,125,147,1
5745,131,126,148,1
5750,130,127,148,1
5755,128,126,149,1
5760,127,127,149,1
5765,126,127,150,1
5770,125,126,151,1
5775,125,126,151,1
5780,124,125,152,1
5785,123,125,152,1
5790,122,125,152,1
5795,122,124,151,1
5800,123,124,151,1
5805,125,124,151,1
5810,130,123,150,1
5815,135,123,150,1
5820,139,122,150,1
5825,140,121,150,1
5830,138,121,149,1
5835,134,120,149,1
5840,128,118,148,1
5845,125,119,148,1
5850,125,119,148,1
5855,130,119,147,1
5860,137,118,147,1
5865,144,119,146,1
5870,147,119,145,1
5875,146,119,145,1
5880,141,119,144,1
5885,134,120,144,1
5890,127,120,143,1
5895,124,120,143,1
5900,124,121,142,1
5905,127,122,142,1
5910,129,123,141,1
5915,130,124,141,1
5920,128,124,140,1
5925,124,124,140,1
5930,120,125,139,1
5935,117,126,138,1
5940,116,127,137,1
5945,116,128,137,1
5950,115,128,136,1
5955,114,129,136,1
5960,111,131,135,1
5965,109,132,135,1
5970,108,133,134,1
5975,111,134,134,1
5980,117,134,134,1
5985,123,135,134,1
5990,128,135,134,1
5995,130,136,134,1
6000,127,136,134,1
6005,122,137,133,1
6010,118,137,133,1
6015,118,137,133,1
6020,122,138,134,1
6025,131,138,134,1
6030,141,138,133,1
6035,150,137,133,1
6040,155,137,132,1
6045,155,136,131,1
6050,151,136,130,1
6055,145,135,128,1
6060,138,134,127,1
6065,133,133,127,1
6070,130,132,126,1
6075,129,131,125,1
6080,130,130,123,1
6085,132,129,122,1
